MsgID.LOCAL_VELOCITY,1519800989.2089605,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1519800989.2093449,0.1305338,-0.1300953,-0.0888610
MsgID.LOCAL_VELOCITY,1519800989.2093449,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,1519800989.2109783,-121.9939373,37.4137407,0.0840000
MsgID.LOCAL_VELOCITY,1519800989.2109783,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1519800989.2113466,-0.0055103,-0.0689488,-0.0843174
MsgID.LOCAL_VELOCITY,1519800989.2113466,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,1519800989.3026006,-121.9939350,37.4137415,0.1150000
MsgID.LOCAL_VELOCITY,1519800989.3026006,0.0000000,0.0000000,-0.8100000
MsgID.LOCAL_POSITION,1519800989.3048458,-0.0538875,-0.0404246,-0.1191699
MsgID.LOCAL_VELOCITY,1519800989.3048458,0.0005887,0.0003138,-0.8507841
MsgID.STATE,1519800989.5473528,True,True
MsgID.GLOBAL_HOME,1519800989.5480721,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1519800989.5517797,-121.9939365,37.4137409,0.5980000
MsgID.LOCAL_VELOCITY,1519800989.5517797,0.0000000,0.0000000,-2.5500000
MsgID.LOCAL_POSITION,1519800989.5944357,-0.1190477,-0.1744211,-0.5986315
MsgID.LOCAL_VELOCITY,1519800989.5944357,0.0081778,0.0057183,-2.5541914
MsgID.GLOBAL_POSITION,1519800989.8010762,-121.9939352,37.4137395,1.3270000
MsgID.LOCAL_VELOCITY,1519800989.8010762,0.0000000,0.0000000,-3.2800000
MsgID.LOCAL_POSITION,1519800989.8054276,-0.2852886,-0.0554396,-1.3423052
MsgID.LOCAL_VELOCITY,1519800989.8054276,0.0084173,0.0098488,-3.2948611
MsgID.GLOBAL_POSITION,1519800990.0517566,-121.9939355,37.4137403,2.2160000
MsgID.LOCAL_VELOCITY,1519800990.0517566,0.0100000,0.0000000,-3.6600000
MsgID.LOCAL_POSITION,1519800990.0562258,-0.1920723,-0.0839070,-2.2349703
MsgID.LOCAL_VELOCITY,1519800990.0562258,0.0169808,-0.0038082,-3.6687181
MsgID.GLOBAL_POSITION,1519800990.3028259,-121.9939372,37.4137418,3.1090000
MsgID.LOCAL_VELOCITY,1519800990.3028259,0.0100000,-0.0100000,-2.7700000
MsgID.LOCAL_POSITION,1519800990.3050427,-0.0251006,-0.2311282,-3.1238043
MsgID.LOCAL_VELOCITY,1519800990.3050427,0.0168087,-0.0125916,-2.7158549
MsgID.STATE,1519800990.5504987,True,True
MsgID.GLOBAL_HOME,1519800990.5527041,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1519800990.5530622,-121.9939359,37.4137414,3.4990000
MsgID.LOCAL_VELOCITY,1519800990.5530622,0.0100000,0.0000000,-0.4000000
MsgID.LOCAL_POSITION,1519800990.5945082,-0.0760322,-0.1105428,-3.5024898
MsgID.LOCAL_VELOCITY,1519800990.5945082,0.0128259,-0.0088258,-0.3615552
MsgID.GLOBAL_POSITION,1519800990.8020947,-121.9939352,37.4137407,3.4360000
MsgID.LOCAL_VELOCITY,1519800990.8020947,0.0000000,0.2200000,0.9000000
MsgID.LOCAL_POSITION,1519800990.8041973,-0.1456227,-0.0548497,-3.4367986
MsgID.LOCAL_VELOCITY,1519800990.8041973,0.0096984,0.2255727,0.9071522
MsgID.GLOBAL_POSITION,1519800991.0530558,-121.9939352,37.4137406,3.1880000
MsgID.LOCAL_VELOCITY,1519800991.0530558,0.0100000,1.0100000,1.4200000
MsgID.LOCAL_POSITION,1519800991.0552967,-0.1597995,-0.0478027,-3.1835587
MsgID.LOCAL_VELOCITY,1519800991.0552967,0.0200597,1.0313792,1.4252117
MsgID.GLOBAL_POSITION,1519800991.3023202,-121.9939299,37.4137414,2.8700000
MsgID.LOCAL_VELOCITY,1519800991.3023202,0.0300000,2.4500000,0.9100000
MsgID.LOCAL_POSITION,1519800991.3067274,-0.0699140,0.4184686,-2.8703618
MsgID.LOCAL_VELOCITY,1519800991.3067274,0.0385901,2.4547799,0.9165584
MsgID.STATE,1519800991.5479813,True,True
MsgID.GLOBAL_HOME,1519800991.5494711,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1519800991.5522881,-121.9939206,37.4137423,2.8080000
MsgID.LOCAL_VELOCITY,1519800991.5522881,0.0300000,4.0200000,-0.2600000
MsgID.LOCAL_POSITION,1519800991.5943704,0.0237291,1.2730701,-2.8108475
MsgID.LOCAL_VELOCITY,1519800991.5943704,0.0356119,4.0581765,-0.2927012
MsgID.GLOBAL_POSITION,1519800991.8027387,-121.9939073,37.4137401,2.9360000
MsgID.LOCAL_VELOCITY,1519800991.8027387,0.0200000,5.0000000,-0.6000000
MsgID.LOCAL_POSITION,1519800991.8071082,-0.2131499,2.4561176,-2.9395680
MsgID.LOCAL_VELOCITY,1519800991.8071082,0.0235840,5.0170002,-0.5980790
MsgID.GLOBAL_POSITION,1519800992.0530035,-121.9938910,37.4137412,3.0230000
MsgID.LOCAL_VELOCITY,1519800992.0530035,0.0600000,5.5100000,-0.2400000
MsgID.LOCAL_POSITION,1519800992.0551553,-0.0805272,3.9095693,-3.0243926
MsgID.LOCAL_VELOCITY,1519800992.0551553,0.0612059,5.5223694,-0.2384266
MsgID.GLOBAL_POSITION,1519800992.3023503,-121.9938757,37.4137424,3.0020000
MsgID.LOCAL_VELOCITY,1519800992.3023503,0.0700000,5.9400000,0.0900000
MsgID.LOCAL_POSITION,1519800992.3066070,0.0414307,5.2624278,-3.0013504
MsgID.LOCAL_VELOCITY,1519800992.3066070,0.0778496,5.9632463,0.0992785
MsgID.STATE,1519800992.5483072,True,True
MsgID.GLOBAL_HOME,1519800992.5498624,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1519800992.5526462,-121.9938599,37.4137404,2.9410000
MsgID.LOCAL_VELOCITY,1519800992.5526462,0.0300000,6.5200000,-0.0200000
MsgID.LOCAL_POSITION,1519800992.5943673,-0.1839750,6.6805201,-2.9410708
MsgID.LOCAL_VELOCITY,1519800992.5943673,0.0305954,6.5340896,-0.0389304
MsgID.GLOBAL_POSITION,1519800992.8028798,-121.9938416,37.4137401,2.9260000
MsgID.LOCAL_VELOCITY,1519800992.8028798,0.1200000,6.1300000,-0.1900000
MsgID.LOCAL_POSITION,1519800992.8072808,-0.2117142,8.2733908,-2.9262519
MsgID.LOCAL_VELOCITY,1519800992.8072808,0.1260800,6.1241994,-0.1942082
MsgID.GLOBAL_POSITION,1519800993.0524750,-121.9938260,37.4137423,2.9470000
MsgID.LOCAL_VELOCITY,1519800993.0524750,0.2600000,4.3900000,-0.2900000
MsgID.LOCAL_POSITION,1519800993.0567787,0.0404929,9.6849642,-2.9483354
MsgID.LOCAL_VELOCITY,1519800993.0567787,0.2619122,4.3463178,-0.2909403
MsgID.GLOBAL_POSITION,1519800993.3025544,-121.9938147,37.4137429,2.9790000
MsgID.LOCAL_VELOCITY,1519800993.3025544,0.1700000,2.5200000,-0.2200000
MsgID.LOCAL_POSITION,1519800993.3066978,0.1003045,10.6706018,-2.9798222
MsgID.LOCAL_VELOCITY,1519800993.3066978,0.1752129,2.4870346,-0.2224898
MsgID.STATE,1519800993.5482538,True,True
MsgID.GLOBAL_HOME,1519800993.5502014,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1519800993.5524404,-121.9938111,37.4137424,2.9950000
MsgID.LOCAL_VELOCITY,1519800993.5524404,0.0400000,1.0100000,-0.0800000
MsgID.LOCAL_POSITION,1519800993.5944088,0.0468634,10.9795218,-2.9958408
MsgID.LOCAL_VELOCITY,1519800993.5944088,0.0388747,0.9782526,-0.0871435
MsgID.GLOBAL_POSITION,1519800993.8041291,-121.9938106,37.4137428,3.0040000
MsgID.LOCAL_VELOCITY,1519800993.8041291,-0.0300000,-0.3400000,-0.0100000
MsgID.LOCAL_POSITION,1519800993.8062100,0.0905708,11.0188646,-3.0041416
MsgID.LOCAL_VELOCITY,1519800993.8062100,-0.0302377,-0.3444528,-0.0122621
MsgID.GLOBAL_POSITION,1519800994.0541475,-121.9938130,37.4137430,2.9990000
MsgID.LOCAL_VELOCITY,1519800994.0541475,-0.0800000,-1.1500000,0.0700000
MsgID.LOCAL_POSITION,1519800994.0563362,0.1051616,10.8018465,-2.9995441
MsgID.LOCAL_VELOCITY,1519800994.0563362,-0.0822019,-1.1639342,0.0815299
MsgID.GLOBAL_POSITION,1519800994.3040380,-121.9938181,37.4137437,2.9930000
MsgID.LOCAL_VELOCITY,1519800994.3040380,-0.1300000,-1.3100000,0.1000000
MsgID.LOCAL_POSITION,1519800994.3083699,0.1854686,10.3484478,-2.9937840
MsgID.LOCAL_VELOCITY,1519800994.3083699,-0.1386309,-1.3106887,0.1061261
MsgID.STATE,1519800994.5484581,True,True
MsgID.GLOBAL_HOME,1519800994.5503483,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1519800994.5550551,-121.9938198,37.4137418,2.9940000
MsgID.LOCAL_VELOCITY,1519800994.5550551,-0.1300000,-0.8100000,0.1200000
MsgID.LOCAL_POSITION,1519800994.5985878,-0.0267239,10.2018785,-2.9947994
MsgID.LOCAL_VELOCITY,1519800994.5985878,-0.1349562,-0.8053358,0.1193034
MsgID.GLOBAL_POSITION,1519800994.8049824,-121.9938198,37.4137409,2.9930000
MsgID.LOCAL_VELOCITY,1519800994.8049824,-0.0500000,-0.2500000,0.0900000
MsgID.LOCAL_POSITION,1519800994.8073840,-0.1217317,10.2030268,-2.9933763
MsgID.LOCAL_VELOCITY,1519800994.8073840,-0.0501569,-0.2548826,0.0978874
MsgID.GLOBAL_POSITION,1519800995.0542738,-121.9938215,37.4137419,2.9950000
MsgID.LOCAL_VELOCITY,1519800995.0542738,0.0000000,-0.0800000,0.0900000
MsgID.LOCAL_POSITION,1519800995.0573578,-0.0151600,10.0524015,-2.9952810
MsgID.LOCAL_VELOCITY,1519800995.0573578,0.0041646,-0.0792242,0.1000033
MsgID.GLOBAL_POSITION,1519800995.3039424,-121.9938220,37.4137419,2.9820000
MsgID.LOCAL_VELOCITY,1519800995.3039424,0.0000000,-0.0400000,0.0900000
MsgID.LOCAL_POSITION,1519800995.3070517,-0.0101154,10.0083494,-2.9825487
MsgID.LOCAL_VELOCITY,1519800995.3070517,0.0056376,-0.0493972,0.0946978
MsgID.STATE,1519800995.5487785,True,True
MsgID.GLOBAL_HOME,1519800995.5512896,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1519800995.5552757,-121.9938203,37.4137415,2.9730000
MsgID.LOCAL_VELOCITY,1519800995.5552757,0.0000000,-0.0200000,0.0400000
MsgID.LOCAL_POSITION,1519800995.5985696,-0.0571924,10.1611586,-2.9734545
MsgID.LOCAL_VELOCITY,1519800995.5985696,-0.0042501,-0.0229321,0.0448324
MsgID.GLOBAL_POSITION,1519800995.8045332,-121.9938199,37.4137410,2.9730000
MsgID.LOCAL_VELOCITY,1519800995.8045332,0.3700000,-0.0100000,0.0200000
MsgID.LOCAL_POSITION,1519800995.8088787,-0.1076196,10.1929579,-2.9735451
MsgID.LOCAL_VELOCITY,1519800995.8088787,0.4014474,-0.0177072,0.0181719
MsgID.GLOBAL_POSITION,1519800996.0556386,-121.9938206,37.4137427,2.9780000
MsgID.LOCAL_VELOCITY,1519800996.0556386,1.5900000,-0.0300000,-0.0200000
MsgID.LOCAL_POSITION,1519800996.0579391,0.0821695,10.1279621,-2.9789732
MsgID.LOCAL_VELOCITY,1519800996.0579391,1.6238275,-0.0328224,-0.0227073
MsgID.GLOBAL_POSITION,1519800996.3049350,-121.9938232,37.4137485,2.9820000
MsgID.LOCAL_VELOCITY,1519800996.3049350,2.7100000,-0.0400000,0.0000000
MsgID.LOCAL_POSITION,1519800996.3092399,0.7380787,9.8984537,-2.9820273
MsgID.LOCAL_VELOCITY,1519800996.3092399,2.7389905,-0.0434024,0.0084803
MsgID.STATE,1519800996.5493555,True,True
MsgID.GLOBAL_HOME,1519800996.5511813,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1519800996.5557976,-121.9938230,37.4137572,2.9880000
MsgID.LOCAL_VELOCITY,1519800996.5557976,3.6700000,-0.0100000,-0.0100000
MsgID.LOCAL_POSITION,1519800996.5985959,1.7110900,9.9226990,-2.9887257
MsgID.LOCAL_VELOCITY,1519800996.5985959,3.6929028,-0.0189236,-0.0198917
MsgID.GLOBAL_POSITION,1519800996.8038003,-121.9938210,37.4137671,2.9990000
MsgID.LOCAL_VELOCITY,1519800996.8038003,4.4900000,0.0000000,0.0200000
MsgID.LOCAL_POSITION,1519800996.8080711,2.7861972,10.0944452,-2.9998114
MsgID.LOCAL_VELOCITY,1519800996.8080711,4.4936748,0.0087006,0.0207962
MsgID.GLOBAL_POSITION,1519800997.0547755,-121.9938200,37.4137755,3.0010000
MsgID.LOCAL_VELOCITY,1519800997.0547755,5.1600000,0.0000000,0.0500000
MsgID.LOCAL_POSITION,1519800997.0592563,3.7331703,10.1838627,-3.0010180
MsgID.LOCAL_VELOCITY,1519800997.0592563,5.1694074,-0.0033996,0.0518675
MsgID.GLOBAL_POSITION,1519800997.3055899,-121.9938223,37.4137880,2.9980000
MsgID.LOCAL_VELOCITY,1519800997.3055899,5.8400000,-0.0600000,0.0600000
MsgID.LOCAL_POSITION,1519800997.3076656,5.1085382,9.9822206,-2.9984660
MsgID.LOCAL_VELOCITY,1519800997.3076656,5.8489637,-0.0661074,0.0697808
MsgID.STATE,1519800997.5475752,True,True
MsgID.GLOBAL_HOME,1519800997.5495100,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1519800997.5906565,-121.9938226,37.4138011,2.9880000
MsgID.LOCAL_VELOCITY,1519800997.5906565,6.3500000,-0.0600000,0.0800000
MsgID.LOCAL_POSITION,1519800997.5913682,6.5758615,9.9539194,-2.9881728
MsgID.LOCAL_VELOCITY,1519800997.5913682,6.3595204,-0.0619806,0.0866012
MsgID.GLOBAL_POSITION,1519800997.8056448,-121.9938223,37.4138161,2.9870000
MsgID.LOCAL_VELOCITY,1519800997.8056448,6.1300000,0.0100000,0.0200000
MsgID.LOCAL_POSITION,1519800997.8102140,8.2498217,9.9775953,-2.9877844
MsgID.LOCAL_VELOCITY,1519800997.8102140,6.1208024,0.0139735,0.0243360
MsgID.GLOBAL_POSITION,1519800998.0548520,-121.9938223,37.4138282,2.9940000
MsgID.LOCAL_VELOCITY,1519800998.0548520,4.4800000,0.0300000,0.0200000
MsgID.LOCAL_POSITION,1519800998.0593443,9.5927610,9.9840012,-2.9943168
MsgID.LOCAL_VELOCITY,1519800998.0593443,4.4538908,0.0373522,0.0253649
MsgID.GLOBAL_POSITION,1519800998.3047643,-121.9938222,37.4138357,3.0020000
MsgID.LOCAL_VELOCITY,1519800998.3047643,2.5400000,0.0200000,-0.0400000
MsgID.LOCAL_POSITION,1519800998.3089561,10.4254217,9.9919271,-3.0026581
MsgID.LOCAL_VELOCITY,1519800998.3089561,2.4939132,0.0223684,-0.0432804
MsgID.STATE,1519800998.5481708,True,True
MsgID.GLOBAL_HOME,1519800998.5501282,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1519800998.5566845,-121.9938221,37.4138403,3.0040000
MsgID.LOCAL_VELOCITY,1519800998.5566845,0.9500000,0.0000000,0.0400000
MsgID.LOCAL_POSITION,1519800998.5984652,10.9275522,9.9958391,-3.0043378
MsgID.LOCAL_VELOCITY,1519800998.5984652,0.9123866,0.0092035,0.0433578
MsgID.GLOBAL_POSITION,1519800998.8071806,-121.9938230,37.4138402,2.9820000
MsgID.LOCAL_VELOCITY,1519800998.8071806,0.0100000,-0.3900000,0.0500000
MsgID.LOCAL_POSITION,1519800998.8093677,10.9032154,9.9195538,-2.9826665
MsgID.LOCAL_VELOCITY,1519800998.8093677,0.0117749,-0.4014225,0.0602356
MsgID.GLOBAL_POSITION,1519800999.0576551,-121.9938269,37.4138410,2.9670000
MsgID.LOCAL_VELOCITY,1519800999.0576551,-0.0500000,-1.6100000,-0.0400000
MsgID.LOCAL_POSITION,1519800999.0597153,10.9961147,9.5714045,-2.9679883
MsgID.LOCAL_VELOCITY,1519800999.0597153,-0.0542727,-1.6207606,-0.0407943
MsgID.GLOBAL_POSITION,1519800999.3080661,-121.9938314,37.4138420,2.9680000
MsgID.LOCAL_VELOCITY,1519800999.3080661,-0.1200000,-2.7600000,-0.0800000
MsgID.LOCAL_POSITION,1519800999.3100643,11.1069679,9.1712160,-2.9688873
MsgID.LOCAL_VELOCITY,1519800999.3100643,-0.1268187,-2.7677197,-0.0808508
MsgID.STATE,1519800999.5473077,True,True
MsgID.GLOBAL_HOME,1519800999.5494146,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1519800999.5904596,-121.9938411,37.4138396,2.9720000
MsgID.LOCAL_VELOCITY,1519800999.5904596,-0.2800000,-3.6800000,-0.0800000
MsgID.LOCAL_POSITION,1519800999.5909758,10.8400335,8.3061008,-2.9728982
MsgID.LOCAL_VELOCITY,1519800999.5909758,-0.2836766,-3.6870270,-0.0801111
MsgID.GLOBAL_POSITION,1519800999.8083484,-121.9938529,37.4138395,2.9780000
MsgID.LOCAL_VELOCITY,1519800999.8083484,-0.3800000,-4.5000000,-0.0800000
MsgID.LOCAL_POSITION,1519800999.8105185,10.8285799,7.2601748,-2.9782920
MsgID.LOCAL_VELOCITY,1519800999.8105185,-0.3884155,-4.5094733,-0.0860162
MsgID.GLOBAL_POSITION,1519801000.0582817,-121.9938659,37.4138384,2.9740000
MsgID.LOCAL_VELOCITY,1519801000.0582817,-0.4800000,-5.2400000,-0.0900000
MsgID.LOCAL_POSITION,1519801000.0603685,10.7020559,6.0972333,-2.9747465
MsgID.LOCAL_VELOCITY,1519801000.0603685,-0.4814191,-5.2487378,-0.0893820
MsgID.GLOBAL_POSITION,1519801000.3091149,-121.9938815,37.4138363,2.9760000
MsgID.LOCAL_VELOCITY,1519801000.3091149,-0.5800000,-5.8900000,-0.1300000
MsgID.LOCAL_POSITION,1519801000.3112626,10.4718904,4.7014823,-2.9765260
MsgID.LOCAL_VELOCITY,1519801000.3112626,-0.5861523,-5.9057455,-0.1324100
MsgID.STATE,1519801000.5495760,True,True
MsgID.GLOBAL_HOME,1519801000.5510273,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1519801000.5581350,-121.9938989,37.4138358,2.9770000
MsgID.LOCAL_VELOCITY,1519801000.5581350,-0.6400000,-6.3900000,-0.1200000
MsgID.LOCAL_POSITION,1519801000.5985560,10.4153576,3.1548882,-2.9776440
MsgID.LOCAL_VELOCITY,1519801000.5985560,-0.6417947,-6.3972826,-0.1258002
MsgID.GLOBAL_POSITION,1519801000.8090327,-121.9939165,37.4138340,2.9780000
MsgID.LOCAL_VELOCITY,1519801000.8090327,-0.6500000,-5.8900000,-0.1100000
MsgID.LOCAL_POSITION,1519801000.8111632,10.2153111,1.5942519,-2.9788349
MsgID.LOCAL_VELOCITY,1519801000.8111632,-0.6546786,-5.8882227,-0.1132145
MsgID.GLOBAL_POSITION,1519801001.0586507,-121.9939310,37.4138332,2.9700000
MsgID.LOCAL_VELOCITY,1519801001.0586507,-0.5100000,-4.1800000,-0.0600000
MsgID.LOCAL_POSITION,1519801001.0608435,10.1264343,0.3130741,-2.9708889
MsgID.LOCAL_VELOCITY,1519801001.0608435,-0.5178413,-4.1647787,-0.0665320
MsgID.GLOBAL_POSITION,1519801001.3098009,-121.9939414,37.4138325,2.9730000
MsgID.LOCAL_VELOCITY,1519801001.3098009,-0.3100000,-2.2800000,-0.1300000
MsgID.LOCAL_POSITION,1519801001.3103838,10.0481968,-0.6113868,-2.9734945
MsgID.LOCAL_VELOCITY,1519801001.3103838,-0.3169184,-2.2633243,-0.1343945
MsgID.STATE,1519801001.5483739,True,True
MsgID.GLOBAL_HOME,1519801001.5501156,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1519801001.5592463,-121.9939448,37.4138311,2.9820000
MsgID.LOCAL_VELOCITY,1519801001.5592463,-0.1700000,-0.7500000,-0.0800000
MsgID.LOCAL_POSITION,1519801001.6025136,9.8981190,-0.9093477,-2.9829364
MsgID.LOCAL_VELOCITY,1519801001.6025136,-0.1728443,-0.7393894,-0.0839002
MsgID.GLOBAL_POSITION,1519801001.8099988,-121.9939445,37.4138309,2.9910000
MsgID.LOCAL_VELOCITY,1519801001.8099988,-0.0200000,0.5200000,-0.0900000
MsgID.LOCAL_POSITION,1519801001.8123298,9.8805723,-0.8788107,-2.9914660
MsgID.LOCAL_VELOCITY,1519801001.8123298,-0.0240611,0.5287176,-0.0911891
MsgID.GLOBAL_POSITION,1519801002.0594804,-121.9939427,37.4138329,3.0060000
MsgID.LOCAL_VELOCITY,1519801002.0594804,0.1000000,1.1400000,-0.0200000
MsgID.LOCAL_POSITION,1519801002.0615928,10.1038303,-0.7177438,-3.0062582
MsgID.LOCAL_VELOCITY,1519801002.0615928,0.1064830,1.1504854,-0.0221893
MsgID.GLOBAL_POSITION,1519801002.3090308,-121.9939395,37.4138334,3.0030000
MsgID.LOCAL_VELOCITY,1519801002.3090308,0.0100000,1.1800000,0.0700000
MsgID.LOCAL_POSITION,1519801002.3112144,10.1562366,-0.4316314,-3.0038610
MsgID.LOCAL_VELOCITY,1519801002.3112144,0.0092175,1.1815776,0.0724016
MsgID.STATE,1519801002.5492537,True,True
MsgID.GLOBAL_HOME,1519801002.5511062,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1519801002.5597982,-121.9939345,37.4138328,2.9970000
MsgID.LOCAL_VELOCITY,1519801002.5597982,-0.0900000,0.7900000,0.0900000
MsgID.LOCAL_POSITION,1519801002.6024258,10.0888329,0.0139542,-2.9978862
MsgID.LOCAL_VELOCITY,1519801002.6024258,-0.0998433,0.7922512,0.0903752
MsgID.GLOBAL_POSITION,1519801002.8087435,-121.9939326,37.4138318,2.9920000
MsgID.LOCAL_VELOCITY,1519801002.8087435,-0.0600000,0.2800000,0.1000000
MsgID.LOCAL_POSITION,1519801002.8108349,9.9742994,0.1726204,-2.9923277
MsgID.LOCAL_VELOCITY,1519801002.8108349,-0.0607927,0.2821688,0.1072269
MsgID.GLOBAL_POSITION,1519801003.0592561,-121.9939336,37.4138326,2.9900000
MsgID.LOCAL_VELOCITY,1519801003.0592561,-0.0100000,0.0500000,0.0700000
MsgID.LOCAL_POSITION,1519801003.0614822,10.0617332,0.0889670,-2.9901381
MsgID.LOCAL_VELOCITY,1519801003.0614822,-0.0122281,0.0547164,0.0723699
MsgID.GLOBAL_POSITION,1519801003.3105087,-121.9939335,37.4138320,2.9860000
MsgID.LOCAL_VELOCITY,1519801003.3105087,0.0000000,0.0100000,0.0300000
MsgID.LOCAL_POSITION,1519801003.3127971,10.0031443,0.0942031,-2.9865968
MsgID.LOCAL_VELOCITY,1519801003.3127971,-0.0006700,0.0164542,0.0368606
MsgID.STATE,1519801003.5494225,True,True
MsgID.GLOBAL_HOME,1519801003.5519090,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1519801003.5943794,-121.9939330,37.4138316,2.9840000
MsgID.LOCAL_VELOCITY,1519801003.5943794,0.0000000,0.0000000,0.0100000
MsgID.LOCAL_POSITION,1519801003.5947614,9.9493542,0.1440392,-2.9845109
MsgID.LOCAL_VELOCITY,1519801003.5947614,-0.0048172,0.0019474,0.0142636
MsgID.GLOBAL_POSITION,1519801003.8106170,-121.9939315,37.4138313,2.9790000
MsgID.LOCAL_VELOCITY,1519801003.8106170,-0.4000000,-0.0100000,0.0100000
MsgID.LOCAL_POSITION,1519801003.8114173,9.9212790,0.2751175,-2.9791744
MsgID.LOCAL_VELOCITY,1519801003.8114173,-0.4187433,-0.0156590,0.0148714
MsgID.GLOBAL_POSITION,1519801004.0597630,-121.9939318,37.4138300,2.9740000
MsgID.LOCAL_VELOCITY,1519801004.0597630,-1.6700000,-0.0400000,-0.0800000
MsgID.LOCAL_POSITION,1519801004.0620105,9.7765684,0.2448496,-2.9744353
MsgID.LOCAL_VELOCITY,1519801004.0620105,-1.6742342,-0.0426489,-0.0837030
MsgID.GLOBAL_POSITION,1519801004.3095303,-121.9939323,37.4138244,2.9890000
MsgID.LOCAL_VELOCITY,1519801004.3095303,-2.7800000,-0.0600000,-0.0600000
MsgID.LOCAL_POSITION,1519801004.3119280,9.1528540,0.1984801,-2.9891980
MsgID.LOCAL_VELOCITY,1519801004.3119280,-2.7883596,-0.0664454,-0.0614535
MsgID.STATE,1519801004.5489447,True,True
MsgID.GLOBAL_HOME,1519801004.5506184,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1519801004.5943637,-121.9939332,37.4138154,3.0020000
MsgID.LOCAL_VELOCITY,1519801004.5943637,-3.6900000,-0.0800000,-0.0100000
MsgID.LOCAL_POSITION,1519801004.5947568,8.1549692,0.1203629,-3.0029628
MsgID.LOCAL_VELOCITY,1519801004.5947568,-3.6948168,-0.0853821,-0.0178108
MsgID.GLOBAL_POSITION,1519801004.8097723,-121.9939359,37.4138072,3.0080000
